country,countrycode,party,prtylab,prty,year,elcounter,votes,seats,newperc,newsuccess,performance,treat,trperf,dissolved,merged,duration,duration2,electparticipated,whyend,whyenddetail,assembly,Dur,PM,DurPM,Last,DurLast,ToG,PmLast,threshold,elcounter2,established,established2,established3,established4,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,meanthr,newperc1,newperc2,over,newsuccess2,newsuccess3,newsuccess4,newsuccess5,elcounter3,votes2,survival,surv2,surv3,surv4,surv5,alwaystakers,nevertakers,newvotes,newdown,min,max,possible,maxpot,actual,idl5,valid20,valid25,valid30,valid35,valid50,valid70,problems,perfsq,perfcb,perffrth,trperfsq,trperfcb,trperffrth,treated,cntr1,cntr2,cntr3,cntr4,cntr5,cntr6,cntr7,cntr8,cntr9,cntr10,cntr11,cntr12,cntr13,cntr14,cntr15,cntr16,cntr17,cntr18,cntr19,cntr20,cntr21,cntr22,cntr23,cntr24,cntr25,cntr26,cntr27,cntr28,cntr29,cntr30,cntr31,cntr32,cntr33,cntr34,cntr35,cntr36,cntr37,cntr38,newperc1plup20,newperc2plup20,validplup20,perfplaceboup20,newtrplaceboup20,perftrplaceboup20,newperc1plup25,newperc2plup25,validplup25,perfplaceboup25,newtrplaceboup25,perftrplaceboup25,newperc1plup30,newperc2plup30,validplup30,perfplaceboup30,newtrplaceboup30,perftrplaceboup30,newperc1plup35,newperc2plup35,validplup35,perfplaceboup35,newtrplaceboup35,perftrplaceboup35,newperc1pldw20,newperc2pldw20,validpldw20,perfplacebodw20,newtrplacebodw20,perftrplacebodw20,newperc1pldw25,newperc2pldw25,validpldw25,perfplacebodw25,newtrplacebodw25,perftrplacebodw25,newperc1pldw30,newperc2pldw30,validpldw30,perfplacebodw30,newtrplacebodw30,perftrplacebodw30,newperc1pldw35,newperc2pldw35,validpldw35,perfplacebodw35,newtrplacebodw35,perftrplacebodw35,parlpower,parl,lagnewperc,priorparl,priorparl2,priorvts,newsuccessall,thr1,thr2,thr3,thr4,thr5,thr6,thr7,thr8,thr9,thr10,thr11,thr12,thr13,thr14,thr15,parlpowertr,parlpowerperf,parpowerptrpref,validprg,esttr,estperf,estperftr,seatstr,seatsperf,seatstrpref,oldparty,stf,arm,rum,bul,cr,aus,latv,germ,uk,denm,rs,tk,hung,nor,gr,sw,is,slov,cz,alb,it,neth,cyp,lith,bol,peru,est,few20,few25,few30,few35,big,r35,el1,el2,el3,el4,el5,el6,el7,el8,el9,el10,el11,el12,el13,el14,el15,el16,el17,el18,el19,el20,validIK,validIKnew,validIKover,validIKh,newperc1pldwIKh,newperc2pldwIKh,validpldwIKh,perfplacebodwIKh,newtrplacebodwIKh,perftrplacebodwIKh,validIKoverN,validIKoverN_New,validIKoverN_NewHalf,validIKoverN_New_Pl,newperc1plupIK_Over,newperc2plupIK_Over,validIKoverNh,validIKnewN,validIKnewNh,validpldwIKov,perfplacebodwIK,newtrplacebodwIK,perftrplacebodwIK,perfplacebodwIK_2,newtrplacebodwIK_2,perftrplacebodwIK_2,perfplaceboupIK,newtrplaceboupIK,perftrplaceboupIK,perfplaceboupIK_2,newtrplaceboupIK_2,perftrplaceboupIK_2,newperc1plup50,newperc2plup50,validplup50,newperc1pldw50,newperc2pldw50,validpldw50,validpldwIK_gr,newperc1pldwIK_gr,newperc2pldwIK_gr,validplupIK_gr,newperc1plupIK_gr,newperc2plupIK_gr,validplupIK_gr_Over,newperc1plupIK_gr_Over,newperc2plupIK_gr_Over,validSuccessHalfPlUP,perfplaceboupIKhalf,newtrplaceboupIKhalf,validSuccessHalfPlDW,perfplacebodwIKhalf,newtrplacebodwIKhalf,validSuccessHalfPlUP_ov,perfplaceboupIKhalf_ov,newtrplaceboupIKhalf_ov,validSuccessHalfPlDW_ov,perfplacebodwIKhalf_ov,newtrplacebodwIKhalf_ov,oldsuccess,oldover,validtestIK,perftestIK,trtest,perftrtest,validtestIKup,perftestIKup,trtestup,perftrtestup,trpl,trplperf,newalw,validIKdur,elcounter5,validIKoverN_NewHalf_Pl_Below,perfplacebodwIKhalf_Over_New,newtrplacebodwIKhalf_Over_New,inter_over_new_dw_pl,validIKoverN_NewHalf_Pl_UP,perfplaceboupIKhalf_Over_New,newtrplaceboupIKhalf_Over_New,inter_over_new_up_pl,withingroupdown,withingrouptrdown,inter_withon_down,withingroupup,withingrouptrup,inter_withon_up,newalw2,idid3,newnew,new2
Hungary,12,Entrepreneurs,Entrepreneurs,17,1990,1,1.9,0,1.667621,0.4212936,-1.84316,0,0,0,0,0.5,0.5,,,,386,,,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,1.667621,,0,0.0702156,,,,2,0.6,1,1,0,0,0,0,0,0.6,,1,6,6,3,3,3,0,0,0,0,0,1,0,3.397237,-6.26165,11.54122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.667621,,0,-2.545316,0,0,1.667621,,0,-2.720855,0,0,1.667621,,0,-2.896394,0,0,1.667621,,0,-3.071933,0,0,1.667621,,0,-1.141003,0,0,1.667621,,0,-0.9654645,0,0,1.667621,,1,-0.7899255,0,0,1.667621,,1,-0.6143865,0,0,0,,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1.711505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.667621,,1,-0.6591824,0,0,1,1,0,0,,,0,1,0,1,-0.8431596,0,0,0.1568404,1,0.1568404,-2.84316,0,0,-3.84316,0,0,,,0,1.667621,,1,1,,1.667621,0,1.667621,,0,1.667621,,0,-3.06816,0,1,-0.6181595,0,0,-3.20316,0,1,-0.4831595,0,,1,1,-0.6573794,0,0,0,-2.982379,0,0,0,0,0,1,1,1,-0.6479056,0,0,0,-3.212685,0,0,0.2486205,0,0,2.895321,0,0,0,1,8.591509,-8.170216
Hungary,12,Entrepreneurs,Entrepreneurs,17,1994,2,0.6,0,0.4212936,0.0702156,-3.089487,0,0,0,0,0.5,0.5,,,,386,,,,,,,,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.4212936,,0,,,,,3,0.1,1,0,0,0,,0,0,0.1,,1,6,6,3,3,3,0,0,0,0,0,0,0,9.544928,-29.48893,91.10564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-3.791642,0,0,0.4212936,,0,-3.967181,0,0,0.4212936,,0,-4.142721,0,0,0.4212936,,0,-4.31826,0,0,0.4212936,,0,-2.387331,0,0,0.4212936,,0,-2.211792,0,0,0.4212936,,0,-2.036252,0,0,0.4212936,,0,-1.860713,0,0,0,0,1.667621,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2.062583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4212936,,0,-1.905509,0,0,0,0,0,0,,,0,0,0,1,-2.089487,0,0,-1.089486,0,0,-4.089487,0,0,-5.089487,0,0,,,0,0.4212936,,1,1,0.4212936,,0,0.4212936,,0,0.4212936,,0,-4.314487,0,0,-1.864486,0,0,-4.449486,0,0,-1.729486,0,1.667621,0,0,-1.903706,0,0,0,-4.228706,0,0,0,0,0,0,2,0,-1.894233,0,0,0,-4.459012,0,0,-0.9977064,0,0,1.648994,0,0,0,2,8.591509,-8.521294
Hungary,12,Entrepreneurs,Entrepreneurs,17,1998,3,0.1,0,0.0702156,,-3.440564,0,0,0,0,0.5,0.5,,,,386,,,,,,,,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,0.0702156,,1,,,,,4,,0,0,0,,,0,0,,,1,6,6,3,3,3,0,0,0,0,0,0,0,11.83748,-40.72762,140.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-4.142721,0,0,0.0702156,,0,-4.31826,0,0,0.0702156,,0,-4.493799,0,0,0.0702156,,0,-4.669338,0,0,0.0702156,,0,-2.738409,0,0,0.0702156,,0,-2.56287,0,0,0.0702156,,0,-2.387331,0,0,0.0702156,,0,-2.211792,0,0,0,0,0.4212936,1,0,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702156,,0,-2.256587,0,0,0,0,0,0,,,0,0,0,1,-2.440564,0,0,-1.440565,0,0,-4.440565,0,0,-5.440565,0,0,,,0,0.0702156,,1,1,0.0702156,,0,0.0702156,,0,0.0702156,,0,-4.665565,0,0,-2.215564,0,0,-4.800564,0,0,-2.080564,0,0.4212936,0,0,-2.254784,0,0,0,-4.579784,0,0,0,0,0,0,3,0,-2.245311,0,0,0,-4.81009,0,0,-1.348784,0,0,1.297916,0,0,0,3,8.591509,
Hungary,12,FIDESZ,FIDESZ,2,1990,1,8.6,21,7.548178,4.915092,4.037397,1,4.037397,0,0,1,1,,,,386,,,,,,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,,7.548178,0,20.64339,28.85861,29.49055,37.00362,2,7,1,1,1,1,1,0,0,7,,1,6,6,6,6,6,0,0,0,0,0,0,0,16.30058,65.81191,265.7088,16.30058,65.81191,265.7088,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.548178,0,3.335242,1,3.335242,,7.548178,0,3.159703,1,3.159703,,7.548178,0,2.984164,1,2.984164,,7.548178,0,2.808625,1,2.808625,,7.548178,0,4.739553,1,4.739553,,7.548178,0,4.915092,1,4.915092,,7.548178,0,5.090631,1,5.090631,,7.548178,0,5.266171,1,5.266171,0.0544041,,,0,0,,18.13903,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0544041,0.2196511,0.2196511,0,0,0,0,21,84.78535,84.78535,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.782293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.548178,0,5.221375,1,5.221375,0,0,0,1,,7.548178,0,0,0,0,5.037397,1,5.037397,6.037397,1,6.037397,3.037398,1,3.037398,2.037398,1,2.037398,,7.548178,0,,7.548178,0,0,,,1,,7.548178,1,,7.548178,0,2.812398,1,0,5.262398,1,0,2.677398,1,0,5.397398,1,,1,0,5.223178,1,5.223178,0,2.898178,1,5.223178,1,4.037397,1,0,1,0,5.232652,1,5.232652,0,2.667872,1,2.667872,6.129178,1,6.129178,8.775878,1,8.775878,1,1,8.591509,-3.676417
Hungary,12,FIDESZ,FIDESZ,2,1994,2,7,20,4.915092,20.64339,1.404312,1,1.404312,0,0,1,1,,,,386,,,,,,,,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,4.915092,0,28.85861,29.49055,37.00362,,3,29.4,1,1,1,1,,0,0,29.4,,1,6,6,6,6,6,0,0,0,0,1,1,0,1.972092,2.769432,3.889147,1.972092,2.769432,3.889147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.915092,1,0.7021559,1,0.7021559,,4.915092,1,0.5266169,1,0.5266169,,4.915092,1,0.3510779,1,0.3510779,,4.915092,1,0.1755389,1,0.1755389,,4.915092,0,2.106468,1,2.106468,,4.915092,0,2.282007,1,2.282007,,4.915092,0,2.457546,1,2.457546,,4.915092,0,2.633085,1,2.633085,0.0518135,21,7.548178,1,1,1,26.33085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0518135,0.0727623,0.0727623,0,0,0,0,20,28.08624,28.08624,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.51059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,4.915092,0,2.588289,1,2.588289,1,1,0,1,4.915092,,0,1,0,0,2.404312,1,2.404312,3.404312,1,3.404312,0.4043119,1,0.4043119,-0.5956881,0,0,4.915092,,1,,4.915092,0,0,,,1,4.915092,,1,4.915092,,1,0.1793119,1,0,2.629312,1,1,0.0443119,1,0,2.764312,1,7.548178,0,0,2.590092,1,2.590092,1,0.265092,1,2.590092,1,1.404312,1,1,2,0,2.599566,1,2.599566,1,0.0347865,1,0.0347865,3.496092,1,3.496092,6.142792,1,6.142792,1,2,8.591509,12.05188
Hungary,12,FIDESZ,FIDESZ,2,1998,3,29.4,148,20.64339,28.85861,17.13261,1,17.13261,0,0,1,1,,,,386,1420,1,1420,1,1420,3,1,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,20.64339,0,29.49055,37.00362,,,4,41.1,1,1,1,,,0,0,41.1,,1,6,6,6,6,6,0,0,0,0,0,0,0,293.5262,5028.869,86157.63,293.5262,5028.869,86157.63,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.64339,0,16.43045,1,16.43045,,20.64339,0,16.25491,1,16.25491,,20.64339,0,16.07937,1,16.07937,,20.64339,0,15.90383,1,15.90383,,20.64339,0,17.83476,1,17.83476,,20.64339,0,18.0103,1,18.0103,,20.64339,0,18.18584,1,18.18584,,20.64339,0,18.36138,1,18.36138,0.3834197,20,4.915092,1,1,1,31.78426,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3834197,6.568979,6.568979,0,0,0,0,148,2535.626,2535.626,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.72581,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.64339,0,18.31658,1,18.31658,0,0,0,0,,,0,0,0,0,18.13261,1,18.13261,19.13261,1,19.13261,16.13261,1,16.13261,15.13261,1,15.13261,,20.64339,0,,20.64339,0,0,,,0,,20.64339,0,,20.64339,0,15.90761,1,0,18.35761,1,0,15.77261,1,0,18.49261,1,4.915092,0,0,18.31839,1,18.31839,0,15.99339,1,18.31839,1,17.13261,1,0,3,0,18.32786,1,18.32786,0,15.76308,1,15.76308,19.22439,1,19.22439,21.87109,1,21.87109,1,3,8.591509,20.2671
Hungary,12,FIDESZ,FIDESZ,2,2002,4,41.1,165,28.85861,29.49055,25.34783,1,25.34783,0,0,1,1,,,,386,,,,,,,,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,28.85861,0,37.00362,,,,5,42,1,1,,,,0,0,42,,1,6,6,6,6,6,0,0,0,0,0,0,0,642.5126,16286.3,412822.4,642.5126,16286.3,412822.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.85861,0,24.64568,1,24.64568,,28.85861,0,24.47014,1,24.47014,,28.85861,0,24.2946,1,24.2946,,28.85861,0,24.11906,1,24.11906,,28.85861,0,26.04999,1,26.04999,,28.85861,0,26.22553,1,26.22553,,28.85861,0,26.40107,1,26.40107,,28.85861,0,26.5766,1,26.5766,0.4274611,148,20.64339,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4274611,10.83521,10.83521,0,0,0,0,165,4182.392,4182.392,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.35775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,28.85861,0,26.53181,1,26.53181,0,0,0,0,,,0,0,0,0,26.34783,1,26.34783,27.34783,1,27.34783,24.34783,1,24.34783,23.34783,1,23.34783,,28.85861,0,,28.85861,0,0,,,0,,28.85861,0,,28.85861,0,24.12283,1,0,26.57283,1,0,23.98783,1,0,26.70783,1,20.64339,0,0,26.53361,1,26.53361,0,24.20861,1,26.53361,1,25.34783,1,0,4,0,26.54309,1,26.54309,0,23.97831,1,23.97831,27.43961,1,27.43961,30.08631,1,30.08631,1,4,8.591509,20.89904
Hungary,12,FIDESZ,FIDESZ,2,2006,5,42,141,29.49055,37.00362,25.97977,1,25.97977,0,0,1,1,,,,386,,,,,,,,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,29.49055,0,,,,,6,52.7,1,,,,,0,0,52.7,,1,6,6,6,6,6,0,0,0,0,0,0,0,674.9486,17535.01,455555.6,674.9486,17535.01,455555.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.49055,0,25.27762,1,25.27762,,29.49055,0,25.10208,1,25.10208,,29.49055,0,24.92654,1,24.92654,,29.49055,0,24.751,1,24.751,,29.49055,0,26.68193,1,26.68193,,29.49055,0,26.85747,1,26.85747,,29.49055,0,27.03301,1,27.03301,,29.49055,0,27.20855,1,27.20855,0.365285,165,28.85861,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.365285,9.490021,9.490021,0,0,0,0,141,3663.148,3663.148,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.87083,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29.49055,0,27.16375,1,27.16375,0,0,0,0,,,0,0,0,0,26.97977,1,26.97977,27.97977,1,27.97977,24.97977,1,24.97977,23.97977,1,23.97977,,29.49055,0,,29.49055,0,0,,,0,,29.49055,0,,29.49055,0,24.75477,1,0,27.20477,1,0,24.61977,1,0,27.33977,1,28.85861,0,0,27.16555,1,27.16555,0,24.84055,1,27.16555,1,25.97977,1,0,5,0,27.17503,1,27.17503,0,24.61025,1,24.61025,28.07155,1,28.07155,30.71825,1,30.71825,1,5,8.591509,28.41212
Hungary,12,FIDESZ,FIDESZ,2,2010,6,52.7,227,37.00362,,33.49284,1,33.49284,0,0,1,1,,,,386,,,,,,,,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,37.00362,1,,,,,,,,,,,,0,0,,,1,6,6,6,6,6,0,0,0,0,0,0,0,1121.771,37571.29,1258369,1121.771,37571.29,1258369,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.00362,0,32.79069,1,32.79069,,37.00362,0,32.61515,1,32.61515,,37.00362,0,32.43961,1,32.43961,,37.00362,0,32.26407,1,32.26407,,37.00362,0,34.195,1,34.195,,37.00362,0,34.37054,1,34.37054,,37.00362,0,34.54608,1,34.54608,,37.00362,0,34.72162,1,34.72162,0.5880829,141,29.49055,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5880829,19.69657,19.69657,0,0,0,0,227,7602.875,7602.875,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37.00362,0,34.67682,1,34.67682,0,0,0,0,,,0,0,0,0,34.49284,1,34.49284,35.49284,1,35.49284,32.49284,1,32.49284,31.49284,1,31.49284,,37.00362,0,,37.00362,0,0,,,0,,37.00362,0,,37.00362,0,32.26785,1,0,34.71784,1,0,32.13284,1,0,34.85284,1,29.49055,0,0,34.67862,1,34.67862,0,32.35362,1,34.67862,1,33.49284,1,0,6,0,34.6881,1,34.6881,0,32.12332,1,32.12332,35.58463,1,35.58463,38.23132,1,38.23132,1,6,8.591509,
Hungary,12,FKGP,FKGP,8,1990,1,11.7,44,10.26903,6.178973,6.758251,1,6.758251,0,0,0.6666667,0.6666667,,,,386,1512,0,1512,1,205,3,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.51078,,10.26903,0,9.268459,0.5617248,,,2,8.8,1,1,1,0,0,0,0,8.8,,1,6,6,4,4,4,0,0,0,0,0,0,0,45.67396,308.6761,2086.111,45.67396,308.6761,2086.111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.26903,0,6.056096,1,6.056096,,10.26903,0,5.880557,1,5.880557,,10.26903,0,5.705018,1,5.705018,,10.26903,0,5.529479,1,5.529479,,10.26903,0,7.460407,1,7.460407,,10.26903,0,7.635946,1,7.635946,,10.26903,0,7.811485,1,7.811485,,10.26903,0,7.987024,1,7.987024,0.1139896,,,0,0,,5.336386,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1139896,0.7703706,0.7703706,0,0,0,0,44,297.363,297.363,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.046174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.26903,0,7.942229,1,7.942229,0,0,0,0,,,0,0,0,0,7.758251,1,7.758251,8.758251,1,8.758251,5.758251,1,5.758251,4.758251,1,4.758251,,10.26903,0,,10.26903,0,0,,,0,,10.26903,0,,10.26903,0,5.533251,1,0,7.983252,1,0,5.398252,1,0,8.118252,1,,1,0,7.944032,1,7.944032,0,5.619031,1,7.944032,1,6.758251,1,0,1,0,7.953506,1,7.953506,0,5.388726,1,5.388726,8.850032,1,8.850032,11.49673,1,11.49673,1,1,8.591509,-2.412536
Hungary,12,FKGP,FKGP,8,1994,2,8.8,26,6.178973,9.268459,2.668193,1,2.668193,0,0,0.6666667,0.6666667,,,,386,,,,,,,,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,6.178973,0,0.5617248,,,,3,13.2,1,1,0,0,,0,0,13.2,,1,6,6,4,4,4,0,0,0,0,0,0,0,7.119255,18.99555,50.68378,7.119255,18.99555,50.68378,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.178973,0,1.966037,1,1.966037,,6.178973,0,1.790498,1,1.790498,,6.178973,0,1.614959,1,1.614959,,6.178973,0,1.43942,1,1.43942,,6.178973,0,3.370349,1,3.370349,,6.178973,0,3.545888,1,3.545888,,6.178973,0,3.721427,1,3.721427,,6.178973,0,3.896966,1,3.896966,0.0673575,44,10.26903,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0673575,0.1797228,0.1797228,0,0,0,0,26,69.37302,69.37302,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.13566,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.178973,0,3.85217,1,3.85217,1,0,0,1,,6.178973,0,0,0,0,3.668193,1,3.668193,4.668193,1,4.668193,1.668193,1,1.668193,0.6681931,1,0.6681931,,6.178973,1,,6.178973,0,0,,,1,,6.178973,1,6.178973,,0,1.443193,1,0,3.893193,1,1,1.308193,1,0,4.028193,1,10.26903,0,0,3.853973,1,3.853973,0,1.528973,1,3.853973,1,2.668193,1,0,2,0,3.863447,1,3.863447,1,1.298668,1,1.298668,4.759973,1,4.759973,7.406673,1,7.406673,1,2,8.591509,0.6769505
Hungary,12,FKGP,FKGP,8,1998,3,13.2,48,9.268459,0.5617248,5.757679,1,5.757679,0,0,0.6666667,0.6666667,,,,386,1420,0,1420,1,1420,3,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.51078,,9.268459,0,,,,,4,0.8,1,0,0,,,0,0,0.8,,1,6,6,4,4,4,0,0,0,0,0,0,0,33.15087,190.8721,1098.98,33.15087,190.8721,1098.98,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.268459,0,5.055523,1,5.055523,,9.268459,0,4.879984,1,4.879984,,9.268459,0,4.704445,1,4.704445,,9.268459,0,4.528906,1,4.528906,,9.268459,0,6.459835,1,6.459835,,9.268459,0,6.635374,1,6.635374,,9.268459,0,6.810913,1,6.810913,,9.268459,0,6.986452,1,6.986452,0.1243523,26,6.178973,1,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1243523,0.7159808,0.7159808,0,0,0,0,48,276.3686,276.3686,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.571074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.268459,0,6.941657,1,6.941657,0,0,0,0,,,0,0,0,0,6.757679,1,6.757679,7.757679,1,7.757679,4.757679,1,4.757679,3.757679,1,3.757679,,9.268459,0,,9.268459,0,0,,,0,,9.268459,0,,9.268459,0,4.532679,1,0,6.982679,1,0,4.397679,1,0,7.117679,1,6.178973,0,0,6.94346,1,6.94346,0,4.618459,1,6.94346,1,5.757679,1,0,3,0,6.952933,1,6.952933,0,4.388154,1,4.388154,7.849459,1,7.849459,10.49616,1,10.49616,1,3,8.591509,-8.029784
